timestamp_bst,pm2_5_ugm3,pm10_ugm3,no2_ugm3,o3_ugm3,co_mgm3,so2_ugm3,dust_aod_550nm
8/28/2018 21:00,35.075203,49.365383,11.767129,40.164574,0.2047267,5.432851,0.020713884
8/29/2018 0:00,33.61717,47.32283,12.270451,41.12818,0.20770013,6.236052,0.023072388
8/29/2018 3:00,30.828745,43.510284,12.363062,42.910175,0.20765203,5.998142,0.024456646
8/29/2018 6:00,49.26673,68.88692,13.594238,37.34906,0.23597589,5.830552,0.03317827
8/29/2018 9:00,32.356056,47.49799,3.9404407,67.2387,0.1635867,2.1863515,0.031759888
8/29/2018 12:00,27.020973,39.89268,1.8263166,81.61854,0.1496101,1.8339292,0.02857698
8/29/2018 15:00,23.238201,34.13942,2.3918576,77.97436,0.14675495,1.8328499,0.026373103
8/29/2018 18:00,24.47554,34.88569,6.839168,59.194584,0.17375258,3.5161972,0.021397678
8/29/2018 21:00,28.91997,40.635258,11.740646,46.117672,0.20432189,5.672502,0.02074161
8/30/2018 0:00,29.18442,41.024338,14.189045,43.166954,0.22059283,7.0819993,0.019774318
8/30/2018 3:00,28.18858,39.628914,15.418697,42.152744,0.23208733,7.38533,0.017254857
8/30/2018 6:00,42.229572,59.114086,18.562244,34.08723,0.2621906,6.4718475,0.020979635
8/30/2018 9:00,32.10266,45.765545,6.7371097,63.514774,0.2015133,3.3971593,0.020164343
8/30/2018 12:00,27.264576,39.273403,2.8519437,85.322784,0.18134473,2.0542138,0.018592805
8/30/2018 15:00,27.060167,38.736916,3.5304625,82.02727,0.18290924,2.2862315,0.016940232
8/30/2018 18:00,31.014622,43.58799,9.231074,60.830692,0.2169243,4.25518,0.01645707
8/30/2018 21:00,36.385075,50.595646,14.115747,48.255905,0.25038403,6.4967256,0.018533157
8/31/2018 0:00,40.943817,56.67775,19.673103,42.509758,0.28867343,8.962871,0.021476347
8/31/2018 3:00,40.302383,55.64465,20.893732,38.624737,0.30611208,9.328122,0.023305666
8/31/2018 6:00,51.19196,70.74533,21.698679,25.085777,0.36781183,7.9989552,0.023487685
8/31/2018 9:00,34.807583,48.36852,5.036467,77.26688,0.2209878,2.7458105,0.02508774
8/31/2018 12:00,33.422028,46.38349,2.5150933,98.6352,0.20949002,2.3463945,0.025960842
8/31/2018 15:00,32.64057,45.12347,2.9646103,95.80687,0.20598222,2.4882374,0.02526506
8/31/2018 18:00,41.18121,56.430054,10.570503,65.196266,0.2580429,4.929229,0.023707323
8/31/2018 21:00,54.72728,75.187416,19.867222,43.5594,0.33922037,7.9876637,0.02516793
9/1/2018 0:00,58.396637,80.31246,23.844198,38.538193,0.3675817,10.789923,0.025924351
9/1/2018 3:00,69.609,96.331345,35.054077,22.167702,0.47744593,12.910549,0.0255551
9/1/2018 6:00,50.261944,69.435715,25.922567,26.77338,0.4102734,8.211946,0.021247208
9/1/2018 9:00,24.499826,34.068363,4.740905,77.67016,0.21528132,2.529826,0.018006781
9/1/2018 12:00,19.68172,27.463415,1.781425,91.17597,0.18150374,1.796571,0.01682575
9/1/2018 15:00,23.38038,32.418144,4.016341,77.5087,0.19167733,2.7618263,0.01868671
9/1/2018 18:00,31.726131,43.85609,6.8364415,62.890907,0.28005052,3.7790163,0.024128154
9/1/2018 21:00,39.401157,54.204464,9.007022,56.846928,0.3291842,5.251295,0.029856045
9/2/2018 0:00,41.946293,57.593582,11.141532,54.99416,0.37358898,6.959358,0.032364182
9/2/2018 3:00,36.253853,49.90841,10.421794,55.31744,0.35474056,6.2295413,0.028699147
9/2/2018 6:00,40.80411,56.124092,13.367913,46.467907,0.2605986,5.198918,0.028267257
9/2/2018 9:00,35.010517,48.53456,7.1787887,56.315052,0.2074582,3.093193,0.026460994
9/2/2018 12:00,29.5299,41.471622,2.379254,78.67566,0.17222579,1.7215412,0.024959594
9/2/2018 15:00,30.031088,41.68453,3.7412858,70.32223,0.17837597,2.4584517,0.025149588
9/2/2018 18:00,35.55189,48.7255,8.389414,52.83489,0.20234169,3.6477692,0.02405573
9/2/2018 21:00,41.16612,56.08092,12.597464,45.54116,0.23820516,5.722725,0.022822682
9/3/2018 0:00,39.891857,54.284443,13.985586,47.177242,0.25017858,6.7100105,0.022150367
9/3/2018 3:00,36.003826,49.055588,14.78396,48.182377,0.2591969,6.405992,0.02103798
9/3/2018 6:00,42.63151,58.108242,16.126036,38.56687,0.29997233,6.096777,0.022133727
9/3/2018 9:00,28.227276,38.757492,5.200723,78.719124,0.23523553,2.6143606,0.021073323
9/3/2018 12:00,25.559956,35.317184,2.322897,103.12899,0.22916348,2.1869695,0.022013022
9/3/2018 15:00,24.70989,34.049522,3.1412218,98.885895,0.22960883,2.3756058,0.02359492
9/3/2018 18:00,35.68414,48.98794,11.103581,66.05329,0.28390378,5.0069394,0.022746671
9/3/2018 21:00,45.67573,62.705994,14.979417,53.53678,0.3160983,6.9102144,0.026876261
9/4/2018 0:00,54.50384,74.80193,21.272717,42.66791,0.37079018,10.290845,0.032583363
9/4/2018 3:00,63.88828,87.752,29.880535,28.758905,0.44723123,12.332611,0.03862726
9/4/2018 6:00,82.25208,112.86471,41.425793,18.065107,0.49880704,8.768837,0.045033738
9/4/2018 9:00,58.36776,80.47414,9.501653,74.341286,0.2791783,3.197608,0.040806726
9/4/2018 12:00,48.2101,66.59422,3.2394176,101.59638,0.23345567,2.1676462,0.03782834
9/4/2018 15:00,46.31657,63.652634,3.036365,106.889725,0.2307094,2.4035635,0.037934694
9/4/2018 18:00,52.569363,71.18004,11.6152,66.89537,0.28856915,4.7675753,0.03546217
9/4/2018 21:00,64.16194,87.08831,18.88253,49.962242,0.357574,8.008332,0.036051042
9/5/2018 0:00,70.66768,96.25362,29.253767,34.969624,0.4405759,12.657354,0.03426864
9/5/2018 3:00,78.734146,108.11667,35.81092,22.39676,0.5624518,14.318498,0.03153788
9/5/2018 6:00,56.123837,77.341896,35.532562,18.060453,0.53102255,9.289119,0.019617904
9/5/2018 9:00,26.945969,37.22994,8.016119,71.52927,0.2855986,3.3499482,0.013643494
9/5/2018 12:00,18.035734,25.080566,2.2590084,89.60668,0.21139733,1.9904994,0.010433069
9/5/2018 15:00,18.10821,25.249506,2.3562644,88.76395,0.2030713,2.1194253,0.010218389
9/5/2018 18:00,27.228338,37.836002,8.973479,58.365555,0.24327248,4.5132575,0.011331068
9/5/2018 21:00,54.02626,75.3979,16.153267,40.609634,0.32694846,7.6106763,0.013017843
9/6/2018 0:00,48.079044,67.24889,22.91548,33.871227,0.38682276,9.481411,0.013662163
9/6/2018 3:00,32.832333,46.02114,16.201923,42.572308,0.30462182,7.0121746,0.01589074
9/6/2018 6:00,28.465649,40.314716,7.9155564,50.59693,0.22870468,4.080809,0.021842921
9/6/2018 9:00,27.560873,40.174145,2.7879639,75.07631,0.17896262,1.9927102,0.028708164
9/6/2018 12:00,31.786215,46.30539,1.5009512,83.75355,0.16528684,1.5826404,0.036610685
9/6/2018 15:00,35.62229,51.39907,1.975288,80.121864,0.16608638,1.7232298,0.041783452
9/6/2018 18:00,41.979603,59.184914,5.55362,64.21252,0.18843858,3.1002827,0.045226187
9/6/2018 21:00,42.337605,59.072933,6.9707375,58.493813,0.19510981,4.025551,0.05052298
9/7/2018 0:00,42.250206,58.69009,8.918491,55.156467,0.21023472,5.355166,0.055941187
9/7/2018 3:00,39.317997,54.564,9.291709,52.06174,0.21538702,5.5292664,0.058104806
9/7/2018 6:00,39.157127,54.586563,9.174794,49.102818,0.2099203,4.4638615,0.059214287
9/7/2018 9:00,38.27887,54.954,3.1171505,72.430405,0.17290284,2.161362,0.06163197
9/7/2018 12:00,39.92716,57.517525,1.3706784,90.26183,0.17087622,1.9001503,0.066444926
9/7/2018 15:00,42.645412,60.602245,2.554697,82.73936,0.1762526,2.0852702,0.06692391
9/7/2018 18:00,48.881416,67.32455,7.484265,62.201187,0.20960166,3.945625,0.06411194
9/7/2018 21:00,53.962196,73.137474,11.110092,51.268776,0.24134797,5.7817698,0.067820005
9/8/2018 0:00,52.161865,70.73032,13.393538,46.989574,0.26063535,7.415142,0.06711514
9/8/2018 3:00,52.85807,71.390335,15.954299,41.407433,0.28550935,8.445852,0.06487517
9/8/2018 6:00,57.91682,78.22007,16.460758,34.357044,0.30938733,7.055878,0.066576235
9/8/2018 9:00,40.974697,56.983593,4.261859,70.880516,0.19940288,2.6309333,0.064027466
9/8/2018 12:00,34.00487,47.66605,1.6164117,87.93864,0.16975573,1.7207752,0.058868088
9/8/2018 15:00,33.991398,47.091076,2.2343562,86.06142,0.17331459,2.1481838,0.056525595
9/8/2018 18:00,42.743183,57.695274,8.999378,60.439106,0.22126293,4.586094,0.05121544
9/8/2018 21:00,48.621445,65.59032,12.441217,47.409645,0.25426558,6.111104,0.05068091
9/9/2018 0:00,54.067856,73.22243,15.895106,39.5255,0.28243393,8.228849,0.049344417
9/9/2018 3:00,64.635574,88.27174,23.763712,26.867834,0.36008978,10.718079,0.04876505
9/9/2018 6:00,75.31719,102.061676,22.892227,22.124905,0.36751288,8.329312,0.06492841
9/9/2018 9:00,46.184654,62.14782,4.9616113,65.41368,0.20533033,2.7410755,0.06716626
9/9/2018 12:00,40.24622,54.16797,2.2374787,86.272896,0.18315065,2.0532389,0.06804232
9/9/2018 15:00,38.796486,52.03077,2.2640264,86.07844,0.1767575,2.0759046,0.06615682
9/9/2018 18:00,49.696667,65.520226,8.552938,64.51346,0.22451618,4.390529,0.0629633
9/9/2018 21:00,64.14837,84.9808,12.992679,49.594913,0.2695016,6.128408,0.06819782
9/10/2018 0:00,59.96003,79.14531,15.575607,43.513165,0.29591954,7.5660286,0.07103857
9/10/2018 3:00,52.715137,68.991486,14.084478,45.492558,0.2786172,7.0736346,0.070912346
9/10/2018 6:00,47.10421,61.502872,11.46627,46.95572,0.2631345,5.4896107,0.072601125
9/10/2018 9:00,42.573647,55.54068,7.766897,57.94798,0.23519017,3.5146132,0.07174158
9/10/2018 12:00,38.523525,50.349342,3.434939,77.00089,0.18617883,2.2188265,0.07020063
9/10/2018 15:00,42.14428,54.898266,3.4544187,78.422386,0.18801436,2.5281024,0.06706366
9/10/2018 18:00,49.827263,64.8308,7.272145,62.654755,0.21108319,3.7925365,0.061934136
9/10/2018 21:00,57.443428,74.79366,10.661696,48.539825,0.241465,5.360058,0.06310965
9/11/2018 0:00,57.12303,74.45016,12.7432165,43.774914,0.25539315,6.869505,0.05842583
9/11/2018 3:00,56.265434,73.77377,15.874408,38.21534,0.28064844,8.2190485,0.05264847
9/11/2018 6:00,52.064507,68.93984,14.408093,34.559814,0.28439504,6.742842,0.049637575
9/11/2018 9:00,37.264725,49.49149,6.354884,60.769154,0.20853747,3.2403803,0.0498751
9/11/2018 12:00,38.324287,50.791214,2.743514,90.890656,0.19787304,2.3700178,0.05245958
9/11/2018 15:00,38.672737,51.23002,3.7593684,84.027435,0.20373587,2.4200318,0.054801386
9/11/2018 18:00,49.94499,66.15377,8.703829,65.39949,0.24676372,4.237736,0.0558379
9/11/2018 21:00,64.612724,86.03789,14.550543,49.282993,0.3072212,6.8753324,0.051671386
9/12/2018 0:00,64.685936,86.02944,17.949024,40.89772,0.33625972,9.067433,0.051359586
9/12/2018 3:00,61.528168,81.651505,18.103792,39.208984,0.33859444,9.1762,0.050637953
9/12/2018 6:00,84.053825,111.30078,16.448042,35.036324,0.37547103,8.1090975,0.07087812
9/12/2018 9:00,79.39332,105.317955,9.174621,70.654236,0.3355145,5.5538907,0.073894985
9/12/2018 12:00,76.60228,101.47227,4.034115,113.21163,0.29585403,3.4356318,0.07565654
9/12/2018 15:00,69.64063,92.17046,5.1135573,99.7267,0.277284,3.2340784,0.07361877
9/12/2018 18:00,69.66565,92.1629,10.000573,70.744736,0.30194378,4.7510376,0.066588484
9/12/2018 21:00,62.92825,83.28516,11.757205,57.46617,0.2979003,5.8779893,0.06121449
9/13/2018 0:00,56.35681,74.73016,12.830376,55.507156,0.2966793,7.145444,0.06218032
9/13/2018 3:00,55.25884,73.54953,15.077377,52.370033,0.3193057,8.002524,0.056175902
9/13/2018 6:00,69.100876,91.97365,17.35504,46.812653,0.3377642,6.893407,0.05964056
9/13/2018 9:00,62.101604,82.989914,7.8594136,76.52951,0.28443667,4.2040515,0.058517605
9/13/2018 12:00,58.99116,79.10043,3.5053203,108.62671,0.26130953,3.188869,0.0581154
9/13/2018 15:00,56.91865,76.39193,3.3903606,114.46407,0.25735217,3.2021515,0.057034004
9/13/2018 18:00,63.831577,85.79974,10.080329,75.47042,0.3015239,5.148051,0.053459115
9/13/2018 21:00,76.287766,103.40716,16.573885,57.535347,0.37355945,8.251628,0.053001627
9/14/2018 0:00,77.08496,104.87895,22.383335,44.79364,0.42772037,11.1627655,0.054595742
9/14/2018 3:00,75.76765,103.126495,25.310444,34.868557,0.45969263,12.056089,0.055317827
9/14/2018 6:00,69.88304,95.32385,17.95167,30.111382,0.46793953,9.492022,0.057638407
9/14/2018 9:00,58.964844,80.7035,6.1257086,80.7489,0.3924049,6.3893147,0.058286626
9/14/2018 12:00,46.818882,64.371475,1.5474966,113.76264,0.31610668,3.7999177,0.05894827
9/14/2018 15:00,47.80736,65.78023,2.5968425,119.1632,0.31723303,3.6020203,0.059488468
9/14/2018 18:00,65.38599,89.40117,11.560235,75.263405,0.3597123,5.735198,0.061067462
9/14/2018 21:00,78.16368,107.558266,17.650423,56.626553,0.4296895,8.15852,0.0743862
9/15/2018 0:00,81.13157,112.08962,21.129246,48.387917,0.4561276,10.64721,0.08400167
9/15/2018 3:00,79.28192,109.80897,26.224924,39.34748,0.50569624,11.18685,0.09167758
9/15/2018 6:00,102.92308,143.47784,29.152763,29.165014,0.6979568,9.633019,0.09809684
9/15/2018 9:00,54.32159,75.137794,11.458711,87.825226,0.40870056,4.9581265,0.10295156
9/15/2018 12:00,49.624474,68.86478,4.143173,135.44621,0.3628081,3.4936361,0.111704916
9/15/2018 15:00,51.59086,72.80795,4.6000934,130.56293,0.3413237,3.0972145,0.112579525
9/15/2018 18:00,69.46425,95.77923,11.581212,107.80669,0.45131037,5.9930325,0.116352186
9/15/2018 21:00,90.106766,124.13125,19.478748,79.21022,0.5704155,8.963323,0.11771917
9/16/2018 0:00,114.56069,158.53117,30.001371,56.2969,0.7214765,13.854723,0.11612307
9/16/2018 3:00,139.78094,194.99033,40.673008,33.378716,0.9822374,16.539143,0.10865333
9/16/2018 6:00,110.23346,153.89458,34.21311,30.252842,1.0495286,10.968514,0.080091685
9/16/2018 9:00,55.801167,78.997345,8.768589,127.40031,0.6013329,5.0791836,0.07255624
9/16/2018 12:00,42.913456,61.28593,2.0584128,162.13565,0.44630393,2.9702382,0.064875074
9/16/2018 15:00,41.366234,58.446346,2.2935095,154.42288,0.39803132,2.8931892,0.057912312
9/16/2018 18:00,60.373283,82.20431,14.030973,92.99284,0.4883182,6.8050942,0.051734835
9/16/2018 21:00,82.011696,112.01655,22.778229,69.17032,0.6077084,10.281401,0.052469604
9/17/2018 0:00,96.067,131.89072,32.261806,53.182774,0.7331192,15.235827,0.0548489
9/17/2018 3:00,103.677704,142.65416,39.80246,36.33151,0.8571173,17.157547,0.056476288
9/17/2018 6:00,127.60661,176.17088,39.913937,18.470541,1.0130825,13.026062,0.07244876
9/17/2018 9:00,92.91671,128.75441,11.770076,121.67027,0.6887323,7.387628,0.06657883
9/17/2018 12:00,65.51698,90.66886,2.5070615,158.81342,0.46464136,3.442595,0.06264203
9/17/2018 15:00,60.883137,83.7617,2.8372838,154.8656,0.42945525,3.2750227,0.062055543
9/17/2018 18:00,79.890724,107.6113,16.023546,91.324005,0.5539735,7.702196,0.058626328
9/17/2018 21:00,105.75383,143.82059,27.723017,64.39124,0.73070586,11.639849,0.06480266
9/18/2018 0:00,110.293076,150.07674,30.493582,63.926975,0.80693585,15.6934395,0.07060346
9/18/2018 3:00,117.67847,160.47495,34.846508,49.09157,0.9153829,17.204472,0.07225177
9/18/2018 6:00,123.60442,169.49117,39.40832,27.598568,1.077627,13.020274,0.057586737
9/18/2018 9:00,93.61986,128.48454,12.432165,133.27617,0.792814,8.3873,0.050513137
9/18/2018 12:00,60.856678,83.33461,2.9202278,168.16931,0.5408775,3.9184682,0.04457737
9/18/2018 15:00,54.354984,74.22932,3.1426015,161.87157,0.48354703,3.4879262,0.041428104
9/18/2018 18:00,72.82824,98.7834,15.227511,102.539566,0.5985397,7.6205163,0.0368357
9/18/2018 21:00,99.957756,137.22337,26.98624,70.42121,0.7706398,11.6663265,0.03496985
9/19/2018 0:00,106.82394,147.49248,32.258408,61.308926,0.86342514,15.517459,0.034540948
9/19/2018 3:00,101.78059,140.80763,36.349945,48.498203,0.943543,16.287062,0.03126619
9/19/2018 6:00,92.334175,128.08914,28.016645,40.985767,0.9692338,11.494925,0.026142873
9/19/2018 9:00,62.01742,85.700775,7.587466,132.46791,0.73756015,6.323494,0.022917846
9/19/2018 12:00,41.273266,56.77043,2.1400402,164.32153,0.5521296,3.675901,0.01848146
9/19/2018 15:00,36.95726,50.82137,2.5897312,158.08087,0.49991816,3.3809347,0.014363874
9/19/2018 18:00,56.903843,78.701416,17.153666,75.82194,0.5984077,7.682664,0.011498399
9/19/2018 21:00,75.643814,105.48467,20.500292,65.36744,0.64545524,8.685647,0.009846723
9/20/2018 0:00,44.50351,62.004234,14.935247,75.073845,0.52073306,7.0335,0.007617262
9/20/2018 3:00,41.634506,58.15167,17.188913,64.8582,0.5369153,8.684251,0.006342123
9/20/2018 6:00,47.510185,66.69143,15.673937,46.666374,0.5022477,6.5447536,0.006844696
9/20/2018 9:00,36.58161,51.428116,9.383893,54.04886,0.39168152,4.0064673,0.007008563
9/20/2018 12:00,23.138313,32.59157,3.4044309,72.34464,0.24678105,2.3130054,0.00667389
9/20/2018 15:00,21.656973,30.56448,3.26941,75.80428,0.22742234,2.5124002,0.006584832
9/20/2018 18:00,35.788048,50.25993,10.270346,62.14579,0.32016653,5.300356,0.005675803
9/20/2018 21:00,50.93527,71.83598,13.797775,49.38653,0.38330305,6.6904783,0.005399571
9/21/2018 0:00,43.16111,61.312733,12.321122,43.73741,0.337253,6.792726,0.004552998
9/21/2018 3:00,42.17935,60.067238,13.64709,35.256134,0.31809574,7.2183676,0.005133693
9/21/2018 6:00,38.964344,55.41108,10.172133,27.792358,0.33508685,6.138574,0.00527582
9/21/2018 9:00,20.14889,29.240936,3.5496814,60.547176,0.20957664,2.6645312,0.006088737
9/21/2018 12:00,16.744963,24.839323,1.230126,79.77329,0.16124798,1.620782,0.007006769
9/21/2018 15:00,17.03907,25.065105,1.7585177,74.61259,0.15508199,1.5133728,0.007680296
9/21/2018 18:00,26.718794,38.06707,6.062512,53.369698,0.18834513,3.1819057,0.009734057
9/21/2018 21:00,40.09158,56.282063,8.782482,45.99147,0.21954829,4.640695,0.0114319
9/22/2018 0:00,51.620476,72.289825,12.896478,39.484978,0.26811606,7.0040193,0.012069575
9/22/2018 3:00,64.46809,90.46747,18.585266,29.314022,0.34857124,9.319166,0.012436431
9/22/2018 6:00,86.38486,121.25162,17.954273,24.821615,0.38545573,7.886768,0.018327337
9/22/2018 9:00,43.03348,60.958767,6.844558,65.545815,0.2560463,3.3183346,0.019285532
9/22/2018 12:00,32.59754,46.488934,2.1926436,91.154915,0.1904852,1.910073,0.019721786
9/22/2018 15:00,33.23251,47.094715,2.270176,95.75248,0.18646128,2.110164,0.020436382
9/22/2018 18:00,51.00901,70.72703,8.315789,74.328026,0.25149283,4.6651797,0.02098842
9/22/2018 21:00,95.20801,132.4818,13.575641,57.047527,0.35315585,7.049856,0.023965627
9/23/2018 0:00,119.06755,166.59883,15.564425,46.05076,0.47753578,9.693653,0.02546655
9/23/2018 3:00,113.69913,159.23874,26.129265,27.658005,0.5961354,12.03251,0.026413022
9/23/2018 6:00,109.12904,152.94205,18.275434,19.91257,0.65064895,10.99944,0.029498376
9/23/2018 9:00,57.10035,80.02357,5.1432624,73.92289,0.34020257,5.583084,0.028059375
9/23/2018 12:00,41.914375,58.882164,0.61009467,109.267296,0.23130226,3.03068,0.026262814
9/23/2018 15:00,38.49726,54.031345,0.8674981,112.66957,0.21787788,2.8340707,0.023389004
9/23/2018 18:00,53.296703,74.20539,8.505088,79.373085,0.2746649,5.277569,0.021319602
9/23/2018 21:00,101.48882,142.00375,11.927359,66.781395,0.36337307,6.9422894,0.020067438
9/24/2018 0:00,109.83602,154.1949,18.18602,49.43766,0.49536785,10.547155,0.018247174
9/24/2018 3:00,94.0158,132.1603,31.09229,28.08766,0.5765803,12.690448,0.017153032
9/24/2018 6:00,72.14446,101.666725,22.076527,19.39487,0.6378632,11.930071,0.011663897
9/24/2018 9:00,41.14814,58.04006,7.3760552,70.16896,0.42516395,8.011646,0.011474678
9/24/2018 12:00,26.419016,37.223145,0.7022346,109.94594,0.24293831,4.0134478,0.010947028
9/24/2018 15:00,26.698572,37.55018,1.2021965,109.6585,0.21565267,3.380865,0.010921035
9/24/2018 18:00,46.67818,65.41812,10.005918,72.95942,0.27892736,5.89807,0.01114291
9/24/2018 21:00,65.95522,92.63427,15.164655,52.718758,0.33733183,7.92121,0.013157606
9/25/2018 0:00,59.577496,83.82351,20.165382,36.900394,0.38564754,11.031798,0.015779922
9/25/2018 3:00,58.87685,82.964165,21.553633,33.488834,0.4150104,12.494761,0.01968825
9/25/2018 6:00,49.450478,69.71857,16.765848,32.47527,0.4572661,12.266625,0.020190347
9/25/2018 9:00,47.72204,67.305565,11.484022,64.47495,0.42637253,9.600501,0.02282814
9/25/2018 12:00,41.4322,58.26914,5.439208,116.71613,0.34999493,5.9313545,0.02485679
9/25/2018 15:00,40.799236,57.23632,4.74441,122.037834,0.32229704,4.574709,0.027077984
9/25/2018 18:00,62.292812,86.95562,11.289865,89.0623,0.39707214,6.727105,0.030728504
9/25/2018 21:00,62.8241,87.984344,14.903034,63.433224,0.40174207,8.408546,0.03473036
9/26/2018 0:00,54.216274,76.19073,17.26284,48.521122,0.37245387,10.192453,0.039269146
9/26/2018 3:00,49.19923,69.38558,18.866255,39.130764,0.36030146,10.764995,0.040300205
9/26/2018 6:00,80.73363,113.92933,28.133804,31.4754,0.416212,10.202063,0.047728997
9/26/2018 9:00,71.8413,101.42767,15.083606,72.765114,0.387792,7.788594,0.04921289
9/26/2018 12:00,65.08236,91.3663,4.9463463,137.90753,0.32980826,4.703791,0.047026187
9/26/2018 15:00,61.295223,85.784225,3.8120348,141.86787,0.31776235,3.870839,0.04211112
9/26/2018 18:00,82.26341,114.54213,11.418028,96.41896,0.39380687,6.207172,0.038453955
9/26/2018 21:00,83.98908,117.23165,15.677704,72.540474,0.44903088,8.554509,0.03400539
9/27/2018 0:00,85.904785,120.22693,18.901258,58.357986,0.48956218,11.311301,0.033357717
9/27/2018 3:00,82.24856,115.373215,22.71924,45.67891,0.54088956,13.287691,0.03196501
9/27/2018 6:00,89.78793,126.61207,32.487442,31.776102,0.6079098,12.608968,0.02607261
9/27/2018 9:00,52.376747,73.79239,12.606117,97.96268,0.4742488,7.98905,0.022988336
9/27/2018 12:00,43.642616,61.284794,4.154826,140.51474,0.3628823,4.2595315,0.020421736
9/27/2018 15:00,43.195797,60.520535,3.2288487,140.31287,0.3401395,3.581165,0.018664233
9/27/2018 18:00,58.21721,81.23547,9.958639,92.540634,0.3714748,5.7842546,0.01826924
9/27/2018 21:00,72.48603,101.326836,14.871715,68.259415,0.42416868,8.285766,0.018272255
9/28/2018 0:00,83.4788,117.01877,22.209625,48.344975,0.5070501,12.481322,0.021385945
9/28/2018 3:00,84.67078,118.91734,27.150545,34.768833,0.569547,13.827374,0.024377286
9/28/2018 6:00,125.4437,176.02934,18.695095,27.65864,0.6141487,11.375295,0.038123563
9/28/2018 9:00,94.830284,132.56868,5.7149034,89.81517,0.4086739,5.8855534,0.043208178
9/28/2018 12:00,78.61945,109.82717,1.3824354,136.00868,0.33967,3.5155358,0.04513671
9/28/2018 15:00,72.88225,101.66269,1.7631571,138.54994,0.32777894,3.2853284,0.045661435
9/28/2018 18:00,84.06795,116.620926,8.070218,103.358,0.37144884,5.1992416,0.04221275
9/28/2018 21:00,127.18786,177.23972,16.652962,70.923546,0.5256924,9.183773,0.042915955
9/29/2018 0:00,136.03354,190.2235,23.862448,53.222317,0.6442888,13.004764,0.042407967
9/29/2018 3:00,134.7243,188.78166,30.772005,36.56643,0.7976568,15.085176,0.039449506
9/29/2018 6:00,154.36987,216.88396,19.570702,31.749043,1.0254741,13.723134,0.04835694
9/29/2018 9:00,101.646805,142.21458,11.494744,109.71704,0.63176167,7.512585,0.04787875
9/29/2018 12:00,83.23938,116.092766,3.0729988,149.28305,0.4446323,4.7278843,0.042789146
9/29/2018 15:00,75.88853,105.67548,3.1214938,152.9874,0.4434554,4.4647055,0.037305657
9/29/2018 18:00,92.25792,128.12422,9.956273,120.34806,0.5455163,7.0747313,0.030114502
9/29/2018 21:00,114.67202,159.8286,14.988236,99.359085,0.6602659,9.709573,0.02459265
9/30/2018 0:00,126.57446,177.05159,22.491854,77.26944,0.79734415,14.145929,0.020751618
9/30/2018 3:00,129.77159,181.87953,30.245436,54.89911,0.93960917,17.647703,0.018807229
9/30/2018 6:00,163.74869,229.39395,19.96611,52.132538,1.0032073,15.485027,0.03079917
9/30/2018 9:00,137.30453,192.42882,7.3644915,133.5297,0.9009439,11.664359,0.027908696
9/30/2018 12:00,78.34494,109.83859,1.5971755,165.17241,0.5874849,5.9010296,0.02429158
9/30/2018 15:00,66.59419,93.277565,2.3049011,163.18684,0.5408332,5.1270914,0.020468071
9/30/2018 18:00,95.25715,133.07684,12.631966,111.610855,0.65830135,7.98482,0.016488068
9/30/2018 21:00,117.75148,164.92812,16.761303,98.19912,0.7535451,10.03855,0.014708859
10/1/2018 0:00,123.58263,173.40355,24.407871,78.44123,0.88334703,14.833757,0.014481887
10/1/2018 3:00,142.02448,199.86038,30.82235,59.27301,1.0471165,17.656382,0.01534528
10/1/2018 6:00,149.31674,210.2488,26.228039,48.750614,1.16226,16.29997,0.019239761
10/1/2018 9:00,100.11298,140.94463,10.086606,141.82834,0.9482226,10.836525,0.018662518
10/1/2018 12:00,54.516106,76.756874,1.7697091,174.8583,0.5380863,5.8548975,0.01640163
10/1/2018 15:00,44.783257,62.9516,2.21753,168.763,0.471875,4.872791,0.013967637
10/1/2018 18:00,70.142365,98.07275,10.981724,118.85361,0.54563606,7.16797,0.011506814
10/1/2018 21:00,102.62244,143.97171,13.782957,107.68419,0.63662153,9.035106,0.010461225
10/2/2018 0:00,109.81577,154.45312,20.24749,88.06277,0.7752085,13.11595,0.010710833
10/2/2018 3:00,107.523506,151.46199,25.97868,72.10562,0.90696746,16.21757,0.011922415
10/2/2018 6:00,105.39265,148.65146,28.746458,60.397778,1.0196538,15.649553,0.014299702
10/2/2018 9:00,87.7252,123.657486,12.99964,138.3119,0.949166,11.963521,0.016034774
10/2/2018 12:00,44.95828,63.548653,2.2946389,171.86032,0.4808868,5.775028,0.016183296
10/2/2018 15:00,42.842396,60.455532,2.3050077,165.75696,0.42009032,4.9904013,0.016345967
10/2/2018 18:00,78.497765,109.757256,9.080169,130.54874,0.5186109,7.3261943,0.01639038
10/2/2018 21:00,108.42595,152.05396,14.259701,108.95506,0.63695675,9.683204,0.016596315
10/3/2018 0:00,109.125946,153.28209,19.913847,89.5918,0.74582756,13.59608,0.017684272
10/3/2018 3:00,108.58139,152.72133,23.236423,75.5183,0.8229966,15.497892,0.018168086
10/3/2018 6:00,140.34436,197.16356,24.445704,61.151455,0.83620113,13.704699,0.02640996
10/3/2018 9:00,114.90351,161.01631,11.272259,113.269295,0.72847486,10.315129,0.027277067
10/3/2018 12:00,80.94349,113.408516,2.5338485,159.414,0.4663491,6.179858,0.0258067
